Owner/Repo,PR Number,agent,html_url,Issue Type,Severity,Message,File Name,StartLine,EndLine,Rule,additions,deletions,changed_files,changed_loc
microsoft/debug-gym,179,Copilot,https://github.com/microsoft/debug-gym/pull/179,CODE_SMELL,CRITICAL,"Change this argument; Function ""filter_problems"" expects a different type",PR_debug-gym_179:tests/gym/test_utils.py,769,769,python:S5655,191.0,196.0,11.0,387.0
microsoft/debug-gym,179,Copilot,https://github.com/microsoft/debug-gym/pull/179,CODE_SMELL,CRITICAL,"Change this argument; Function ""filter_problems"" expects a different type",PR_debug-gym_179:tests/gym/test_utils.py,776,776,python:S5655,191.0,196.0,11.0,387.0
microsoft/debug-gym,179,Copilot,https://github.com/microsoft/debug-gym/pull/179,CODE_SMELL,CRITICAL,"Change this argument; Function ""filter_problems"" expects a different type",PR_debug-gym_179:tests/gym/test_utils.py,780,780,python:S5655,191.0,196.0,11.0,387.0
microsoft/debug-gym,179,Copilot,https://github.com/microsoft/debug-gym/pull/179,CODE_SMELL,CRITICAL,"Change this argument; Function ""filter_problems"" expects a different type",PR_debug-gym_179:tests/gym/test_utils.py,784,784,python:S5655,191.0,196.0,11.0,387.0
microsoft/debug-gym,179,Copilot,https://github.com/microsoft/debug-gym/pull/179,CODE_SMELL,CRITICAL,"Change this argument; Function ""filter_problems"" expects a different type",PR_debug-gym_179:tests/gym/test_utils.py,789,789,python:S5655,191.0,196.0,11.0,387.0
Ljzd-PRO/KToolBox,278,Copilot,https://github.com/Ljzd-PRO/KToolBox/pull/278,CODE_SMELL,MAJOR,"Add a parameter to the parent lambda function and use variable ""alt_filename"" as its default value; The value of ""alt_filename"" might change at the next loop iteration.",PR_KToolBox_278:ktoolbox/action/job.py,144,144,python:S1515,252.0,3.0,3.0,255.0
Ljzd-PRO/KToolBox,278,Copilot,https://github.com/Ljzd-PRO/KToolBox/pull/278,CODE_SMELL,MAJOR,"Add a parameter to the parent lambda function and use variable ""alt_filename"" as its default value; The value of ""alt_filename"" might change at the next loop iteration.",PR_KToolBox_278:ktoolbox/action/job.py,149,149,python:S1515,252.0,3.0,3.0,255.0
mlflow/mlflow,15926,Copilot,https://github.com/mlflow/mlflow/pull/15926,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""traces/tr-1234/assessments/1234"" 3 times.",PR_mlflow_15926:tests/store/tracking/test_rest_store.py,1253,1253,python:S1192,4.0,0.0,2.0,4.0
zfit/zfit,644,Copilot,https://github.com/zfit/zfit/pull/644,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,PR_zfit_644:src/zfit/util/plotter.py,78,78,python:S3776,1300.0,222.0,53.0,1522.0
zfit/zfit,644,Copilot,https://github.com/zfit/zfit/pull/644,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,PR_zfit_644:src/zfit/util/plotter.py,294,294,python:S3776,1300.0,222.0,53.0,1522.0
zfit/zfit,644,Copilot,https://github.com/zfit/zfit/pull/644,CODE_SMELL,MINOR,"Remove the unused local variable ""kde_zero"".",PR_zfit_644:tests/model/kde/test_pdf_kde.py,483,483,python:S1481,1300.0,222.0,53.0,1522.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MAJOR,Rename this variable; it shadows a builtin.,PR_onnx_7055:onnx/backend/test/case/node/cast.py,167,167,python:S5806,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,170,170,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,178,178,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,183,183,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,190,190,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,197,197,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,203,203,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MAJOR,Rename this variable; it shadows a builtin.,PR_onnx_7055:onnx/backend/test/case/node/cast.py,262,262,python:S5806,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,265,265,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/cast.py,272,272,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MAJOR,Rename this variable; it shadows a builtin.,PR_onnx_7055:onnx/backend/test/case/node/cast.py,333,333,python:S5806,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MAJOR,Rename this variable; it shadows a builtin.,PR_onnx_7055:onnx/backend/test/case/node/castlike.py,165,165,python:S5806,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,168,168,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,176,176,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,181,181,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,188,188,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,195,195,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,201,201,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,206,206,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MAJOR,Rename this variable; it shadows a builtin.,PR_onnx_7055:onnx/backend/test/case/node/castlike.py,262,262,python:S5806,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,265,265,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,272,272,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,"Change this argument; Function ""make_tensor"" expects a different type",PR_onnx_7055:onnx/backend/test/case/node/castlike.py,277,277,python:S5655,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MINOR,"Rename this local variable ""Eqn"" to match the regular expression ^[_a-z][a-z0-9_]*$.",PR_onnx_7055:onnx/backend/test/case/node/einsum.py,85,85,python:S117,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 91 to the 15 allowed.,PR_onnx_7055:onnx/helper.py,382,382,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 82 to the 15 allowed.,PR_onnx_7055:onnx/helper.py,519,519,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.,PR_onnx_7055:onnx/reference/op_run.py,391,391,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,MINOR,"Rename class ""Cast_24"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",PR_onnx_7055:onnx/reference/ops/op_cast.py,47,47,python:S101,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_onnx_7055:onnx/reference/ops/op_constant.py,71,71,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 42 to the 15 allowed.,PR_onnx_7055:onnx/reference/ops/op_deform_conv.py,12,12,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Add missing parameters block_size output_dtype.,PR_onnx_7055:onnx/reference/ops/op_dequantize_linear.py,115,115,python:S2638,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Add missing parameters saturate block_size output_dtype precision.,PR_onnx_7055:onnx/reference/ops/op_quantize_linear.py,166,166,python:S2638,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Add missing parameters block_size output_dtype precision.,PR_onnx_7055:onnx/reference/ops/op_quantize_linear.py,173,173,python:S2638,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,PR_onnx_7055:onnx/reference/ops/op_tfidf_vectorizer.py,241,241,python:S3776,78.0,8.0,8.0,86.0
onnx/onnx,7055,Copilot,https://github.com/onnx/onnx/pull/7055,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,PR_onnx_7055:onnx/test/reference_evaluator_ml_test.py,54,54,python:S3776,78.0,8.0,8.0,86.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_mlflow_16093:mlflow/__init__.py,250,250,python:S1135,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_mlflow_16093:mlflow/__init__.py,390,390,python:S1135,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.tracing.export.inference_table.TracingClient"" 6 times.",PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,57,57,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Hello, {{name}}!"" 3 times.",PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,246,246,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,Remove this identity check; it will always be False.,PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,297,297,python:S5727,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Change this argument; Function ""len"" expects a different type",PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,298,298,python:S5655,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Change this argument; Function ""len"" expects a different type",PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,298,298,python:S5655,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,BUG,BLOCKER,Replace this expression with an iterable object.,PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,301,301,python:S3862,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,Remove this identity check; it will always be True.,PR_mlflow_16093:tests/tracing/export/test_inference_table_exporter.py,416,416,python:S5727,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.tracing.client.TracingClient._upload_trace_data"" 5 times.",PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,72,72,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.tracing.client.TracingClient.start_trace_v3"" 5 times.",PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,137,137,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.tracing.client.TracingClient.link_prompt_versions_to_trace"" 3 times.",PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,221,221,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,Remove this identity check; it will always be False.,PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,281,281,python:S5727,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Change this argument; Function ""len"" expects a different type",PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,282,282,python:S5655,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Change this argument; Function ""len"" expects a different type",PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,282,282,python:S5655,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,BUG,BLOCKER,Replace this expression with an iterable object.,PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,285,285,python:S3862,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,Remove this == comparison; it will always be False.,PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,289,289,python:S5727,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,Remove this identity check; it will always be True.,PR_mlflow_16093:tests/tracing/export/test_mlflow_v3_exporter.py,365,365,python:S5727,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Hi, {{name}}!"" 3 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,175,175,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Hi there, {{name}}! How are you?"" 3 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,710,710,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""mlflow.MlflowClient.load_prompt"" 5 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,854,854,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Template 1"" 3 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,896,896,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Found!"" 3 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,956,956,python:S1192,1.0,0.0,1.0,1.0
mlflow/mlflow,16093,Copilot,https://github.com/mlflow/mlflow/pull/16093,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Now I exist!"" 3 times.",PR_mlflow_16093:tests/tracking/_model_registry/test_model_registry_fluent.py,987,987,python:S1192,1.0,0.0,1.0,1.0
microsoft/lisa,3901,Copilot,https://github.com/microsoft/lisa/pull/3901,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 32 to the 15 allowed.,PR_lisa_3901:lisa/tools/fio.py,234,234,python:S3776,22.0,28.0,1.0,50.0
microsoft/Qcodes,7222,Copilot,https://github.com/microsoft/Qcodes/pull/7222,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_Qcodes_7222:src/qcodes/dataset/data_set.py,126,126,python:S1135,58.0,2.0,3.0,60.0
microsoft/Qcodes,7222,Copilot,https://github.com/microsoft/Qcodes/pull/7222,CODE_SMELL,CRITICAL,"Change this argument; Function ""_generate_pandas_index"" expects a different type",PR_Qcodes_7222:tests/dataset/test_dataset_export.py,1358,1358,python:S5655,58.0,2.0,3.0,60.0
